time,time,time,time,time,time,time,time,time,time,air_temperature,air_temperature,air_temperature,air_temperature,air_temperature,air_temperature,air_temperature,air_temperature,air_temperature,air_temperature,air_pressure_at_sea_level,air_pressure_at_sea_level,air_pressure_at_sea_level,air_pressure_at_sea_level,air_pressure_at_sea_level,air_pressure_at_sea_level,air_pressure_at_sea_level,air_pressure_at_sea_level,air_pressure_at_sea_level,air_pressure_at_sea_level,max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),max(wind_speed_of_gust PT10M),relative_humidity,relative_humidity,relative_humidity,relative_humidity,relative_humidity,relative_humidity,relative_humidity,relative_humidity,relative_humidity,relative_humidity,cos_deg,cos_deg,cos_deg,cos_deg,cos_deg,cos_deg,cos_deg,cos_deg,cos_deg,cos_deg,sin_deg,sin_deg,sin_deg,sin_deg,sin_deg,sin_deg,sin_deg,sin_deg,sin_deg,sin_deg,wind_speed,wind_speed,wind_speed,wind_speed,wind_speed,wind_speed,wind_speed,wind_speed,wind_speed,wind_speed
10KM_609_61,10KM_613_60,10KM_616_49,10KM_619_46,10KM_619_71,10KM_622_54,10KM_625_51,10KM_628_65,10KM_631_54,10KM_631_55,10KM_609_61,10KM_613_60,10KM_616_49,10KM_619_46,10KM_619_71,10KM_622_54,10KM_625_51,10KM_628_65,10KM_631_54,10KM_631_55,10KM_609_61,10KM_613_60,10KM_616_49,10KM_619_46,10KM_619_71,10KM_622_54,10KM_625_51,10KM_628_65,10KM_631_54,10KM_631_55,10KM_609_61,10KM_613_60,10KM_616_49,10KM_619_46,10KM_619_71,10KM_622_54,10KM_625_51,10KM_628_65,10KM_631_54,10KM_631_55,10KM_609_61,10KM_613_60,10KM_616_49,10KM_619_46,10KM_619_71,10KM_622_54,10KM_625_51,10KM_628_65,10KM_631_54,10KM_631_55,10KM_609_61,10KM_613_60,10KM_616_49,10KM_619_46,10KM_619_71,10KM_622_54,10KM_625_51,10KM_628_65,10KM_631_54,10KM_631_55,10KM_609_61,10KM_613_60,10KM_616_49,10KM_619_46,10KM_619_71,10KM_622_54,10KM_625_51,10KM_628_65,10KM_631_54,10KM_631_55,10KM_609_61,10KM_613_60,10KM_616_49,10KM_619_46,10KM_619_71,10KM_622_54,10KM_625_51,10KM_628_65,10KM_631_54,10KM_631_55
2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,2016-01-01 01:00:00+00:00,5.3,4.8,3.2,4.5,4.2,4.3,4.0,5.7,4.1,4.2,1022.5,1022.1,1020.7,1019.4,1022.8,1020.7,1020.0,1021.3,1020.2,1020.2,6.4,5.6,5.3,9.0,3.4,6.2,6.4,8.9,6.9,6.8,94.8,94.5,98.7,95.6,98.6,97.1,97.6,91.3,96.8,96.6,-0.8290375725550418,-0.9781476007338056,-0.9396926207859083,-0.9396926207859083,-0.7880107536067219,-0.9961946980917455,-0.9743700647852351,-0.9743700647852351,-0.992546151641322,-0.9961946980917455,-0.5591929034707467,-0.2079116908177595,0.3420201433256689,0.3420201433256689,0.6156614753256584,-0.08715574274765794,0.2249510543438652,0.2249510543438652,0.12186934340514755,0.0871557427476582,4.1,2.7,3.1,4.6,1.4,3.4,3.7,5.7,4.1,4.1
2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,2016-01-01 02:00:00+00:00,5.0,4.1,2.8,3.5,4.3,3.9,3.8,5.6,3.8,3.8,1022.8,1022.4,1020.8,1019.5,1023.0,1020.9,1020.2,1021.7,1020.6,1020.6,5.4,4.9,5.3,7.2,3.9,5.4,6.6,9.0,5.4,6.4,94.8,95.4,98.9,97.2,98.6,96.5,97.6,92.0,96.8,96.8,-0.9396926207859084,-0.9998476951563913,-0.8910065241883678,-0.8290375725550416,-0.8386705679454239,-0.9902680687415704,-0.9510565162951535,-1.0,-0.9510565162951535,-0.9781476007338057,-0.34202014332566866,-0.017452406437283637,0.45399049973954686,0.5591929034707469,0.5446390350150273,0.13917310096006533,0.3090169943749475,1.2246467991473532e-16,0.3090169943749475,0.20791169081775931,3.4,2.5,3.1,4.3,1.4,2.8,3.5,7.3,3.0,3.2
2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,2016-01-01 03:00:00+00:00,4.5,3.8,2.5,3.0,4.4,3.2,3.4,5.8,3.0,3.1,1022.7,1022.3,1020.6,1019.4,1023.2,1020.8,1020.1,1021.9,1020.4,1020.4,5.0,4.2,5.8,7.0,3.9,4.4,5.5,8.1,4.8,4.6,95.5,95.5,99.1,98.0,98.6,97.2,97.6,92.0,97.4,97.3,-0.9975640502598242,-0.9816271834476639,-0.882947592858927,-0.8386705679454239,-0.9925461516413221,-0.7313537016191705,-0.8660254037844387,-0.9975640502598242,-0.754709580222772,-0.7986355100472929,-0.06975647374412527,0.19080899537654497,0.4694715627858907,0.5446390350150273,-0.12186934340514731,0.6819983600624986,0.49999999999999994,-0.06975647374412527,0.6560590289905073,0.6018150231520482,2.8,2.4,3.2,4.0,1.6,2.5,3.1,6.0,2.7,2.7
2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,2016-01-01 04:00:00+00:00,3.7,3.6,2.3,3.1,4.3,2.6,3.0,5.9,3.2,3.2,1022.5,1022.1,1020.8,1019.4,1023.2,1020.8,1020.0,1021.9,1020.1,1020.2,4.4,4.7,5.8,7.8,3.0,4.9,6.0,6.3,4.7,4.4,96.1,95.6,99.1,98.0,98.6,98.0,97.8,91.3,97.7,97.5,-0.9510565162951535,-0.9659258262890682,-0.8571673007021122,-0.9063077870366499,-0.9455185755993167,-0.7660444431189779,-0.8746197071393957,-0.9659258262890683,-0.5150380749100543,-0.5735764363510462,0.3090169943749475,0.258819045102521,0.5150380749100544,0.4226182617406995,-0.32556815445715676,0.6427876096865395,0.48480962024633717,-0.2588190451025208,0.8571673007021123,0.8191520442889917,2.1,2.5,3.2,4.1,1.0,2.7,3.2,4.4,2.8,2.7
2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,2016-01-01 05:00:00+00:00,3.7,3.5,2.5,3.9,4.3,2.6,2.8,5.5,2.2,2.2,1022.7,1022.2,1021.1,1019.9,1023.1,1020.9,1020.2,1021.7,1020.2,1020.3,6.1,5.5,6.1,9.3,2.2,5.4,6.5,5.1,5.0,5.3,96.9,96.1,99.1,97.5,98.8,98.3,98.1,90.0,97.8,97.7,-0.9975640502598242,-0.9993908270190958,-0.882947592858927,-0.9961946980917455,-0.6560590289905072,-0.8660254037844387,-0.9455185755993168,-0.9063077870366499,-0.4383711467890775,-0.40673664307580026,0.06975647374412552,0.03489949670250114,0.4694715627858907,0.0871557427476582,0.7547095802227721,0.49999999999999994,0.3255681544571566,0.4226182617406995,0.8987940462991669,0.9135454576426009,2.9,3.1,3.3,4.2,0.5,3.0,3.7,3.8,2.7,2.8
2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,2016-01-01 06:00:00+00:00,3.2,3.3,3.2,4.6,4.2,2.9,3.2,5.5,2.3,2.2,1023.0,1022.6,1021.5,1020.5,1023.4,1021.4,1020.8,1022.0,1020.7,1020.7,5.4,4.9,5.7,6.1,4.4,5.6,6.5,7.8,6.6,5.8,96.8,96.4,98.6,96.2,99.4,98.1,98.1,91.0,98.1,98.0,-0.9563047559630354,-0.984807753012208,-0.9455185755993168,-0.9998476951563913,-0.7193398003386513,-0.9612616959383189,-0.9781476007338057,-0.9271838545667873,-0.8660254037844387,-0.8386705679454239,-0.29237170472273677,-0.17364817766693047,0.3255681544571566,-0.017452406437283637,0.6946583704589971,0.2756373558169992,0.20791169081775931,0.37460659341591224,0.49999999999999994,0.5446390350150273,3.1,3.0,3.3,3.7,1.3,3.1,3.8,4.8,3.1,2.9
2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,2016-01-01 07:00:00+00:00,3.6,3.3,3.5,4.6,4.3,3.2,3.7,5.4,2.1,1.9,1023.5,1023.2,1021.9,1021.1,1023.6,1021.9,1021.3,1022.2,1021.2,1021.2,5.7,5.1,5.1,7.3,3.8,5.2,6.6,8.8,6.9,6.5,96.6,96.4,98.1,95.2,99.6,98.2,98.0,90.8,97.6,97.6,-0.9271838545667874,-0.9781476007338056,-0.992546151641322,-0.9998476951563913,-0.6946583704589974,-0.9702957262759965,-0.9945218953682733,-0.9781476007338057,-0.9702957262759965,-0.9510565162951535,-0.374606593415912,-0.2079116908177595,0.12186934340514755,-0.017452406437283637,0.7193398003386511,0.24192189559966773,0.10452846326765373,0.20791169081775931,0.24192189559966773,0.3090169943749475,3.4,3.0,3.1,3.4,1.6,2.8,3.5,6.1,4.0,3.8
2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,3.7,3.3,3.6,4.5,4.3,3.5,3.9,5.0,2.5,2.3,1023.9,1023.5,1022.6,1021.8,1023.9,1022.4,1021.9,1023.2,1021.7,1021.7,5.9,5.8,4.4,4.6,3.5,4.4,4.9,9.1,6.3,6.4,96.1,96.3,98.3,95.8,99.6,98.2,97.9,90.7,97.4,97.5,-0.9271838545667874,-0.9743700647852352,-0.9945218953682733,-0.9986295347545738,-0.8746197071393957,-0.9612616959383189,-0.9945218953682733,-0.9998476951563913,-0.9702957262759965,-0.9612616959383189,-0.374606593415912,-0.22495105434386498,0.10452846326765373,0.05233595624294381,0.48480962024633717,0.2756373558169992,0.10452846326765373,0.01745240643728344,0.24192189559966773,0.2756373558169992,3.5,3.1,2.5,2.7,1.5,2.4,3.0,6.7,3.5,3.5
2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,2016-01-01 09:00:00+00:00,4.0,3.8,3.8,4.8,4.4,3.9,4.2,4.8,3.4,3.3,1024.2,1023.8,1022.9,1022.1,1024.6,1022.8,1022.3,1023.5,1022.1,1022.1,5.6,5.1,4.4,4.4,4.3,4.2,4.8,8.1,6.3,6.1,96.0,95.4,98.4,95.0,99.6,97.8,97.8,92.3,97.1,97.2,-0.9563047559630354,-0.9781476007338056,-0.9396926207859083,-0.9975640502598242,-0.9993908270190958,-0.9902680687415704,-0.9993908270190958,-0.9993908270190958,-0.9945218953682733,-0.9902680687415704,-0.29237170472273677,-0.2079116908177595,0.3420201433256689,0.06975647374412552,-0.0348994967025009,0.13917310096006533,0.03489949670250114,0.03489949670250114,0.10452846326765373,0.13917310096006533,3.1,2.7,2.3,2.5,1.4,2.4,2.9,6.4,3.6,3.5
2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,2016-01-01 10:00:00+00:00,4.7,4.3,4.2,5.4,4.4,4.3,4.8,4.5,4.0,3.9,1024.1,1023.8,1023.1,1022.6,1024.6,1022.8,1022.5,1023.8,1022.4,1022.4,4.7,4.0,4.1,3.9,4.3,3.9,4.7,7.8,5.1,4.9,95.2,95.2,98.2,94.3,99.6,97.4,97.6,93.0,96.3,96.5,-0.8829475928589269,-0.9876883405951378,-0.9396926207859083,-0.9993908270190958,-0.8910065241883678,-0.9961946980917455,-0.9986295347545738,-0.9781476007338056,-0.9993908270190958,-0.9986295347545738,-0.46947156278589086,-0.15643446504023073,0.3420201433256689,-0.0348994967025009,0.45399049973954686,0.0871557427476582,0.05233595624294381,-0.2079116908177595,0.03489949670250114,0.05233595624294381,2.8,2.1,2.3,2.3,1.7,2.0,2.5,5.5,2.8,2.7
2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,2016-01-01 11:00:00+00:00,5.0,4.7,4.7,5.8,4.8,4.9,5.3,4.6,4.5,4.4,1024.2,1023.9,1023.5,1023.0,1024.6,1023.2,1022.9,1023.6,1022.8,1022.8,4.4,4.0,4.3,3.4,3.8,3.7,4.7,5.7,4.0,4.1,94.7,95.6,97.7,93.3,99.5,96.6,96.9,92.5,95.2,95.4,-0.8910065241883679,-0.9902680687415703,-1.0,-0.984807753012208,-0.7880107536067219,-0.9961946980917455,-0.9902680687415703,-0.9993908270190958,-0.9945218953682733,-0.9902680687415704,-0.4539904997395467,-0.13917310096006552,1.2246467991473532e-16,-0.17364817766693047,0.6156614753256584,-0.08715574274765794,-0.13917310096006552,0.03489949670250114,0.10452846326765373,0.13917310096006533,2.5,2.3,2.4,2.0,1.4,2.0,2.6,4.0,1.8,1.7
2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,2016-01-01 12:00:00+00:00,5.1,5.0,5.0,6.0,4.7,5.3,5.8,4.5,4.6,4.6,1024.5,1024.2,1023.9,1023.5,1024.7,1023.5,1023.2,1024.1,1023.1,1023.1,4.1,3.9,3.4,3.3,4.0,3.4,4.1,5.9,3.1,3.1,95.4,95.9,98.1,93.1,99.2,95.4,95.6,92.0,95.1,95.2,-0.9135454576426009,-0.9743700647852352,-0.9702957262759965,-0.8191520442889918,-0.9455185755993168,-0.9563047559630354,-0.9702957262759965,-0.9510565162951535,-0.8571673007021122,-0.8191520442889919,-0.4067366430758002,-0.22495105434386498,-0.2419218955996675,-0.5735764363510462,0.3255681544571566,-0.29237170472273677,-0.2419218955996675,0.3090169943749475,0.5150380749100544,0.5735764363510459,2.2,2.0,1.9,1.8,2.1,1.6,2.2,3.7,1.5,1.3
2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,2016-01-01 13:00:00+00:00,5.3,5.1,5.7,6.3,4.3,5.2,5.6,4.1,4.6,4.5,1024.7,1024.5,1024.2,1023.9,1025.2,1024.1,1023.8,1024.5,1023.6,1023.6,4.4,4.1,2.8,2.7,3.8,3.4,3.7,6.5,2.7,2.9,95.9,96.0,95.6,92.2,99.3,95.1,95.0,92.0,94.5,94.7,-0.8829475928589269,-0.9563047559630354,-0.9396926207859084,-0.8191520442889918,-0.9702957262759965,-0.8090169943749475,-0.9510565162951536,-0.8746197071393957,-0.8290375725550416,-0.743144825477394,-0.46947156278589086,-0.29237170472273677,-0.34202014332566866,-0.5735764363510462,0.24192189559966773,-0.587785252292473,-0.3090169943749473,0.48480962024633717,0.5591929034707469,0.6691306063588585,2.2,1.9,1.3,1.2,1.7,1.6,1.9,4.3,1.4,1.4
2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,2016-01-01 14:00:00+00:00,5.2,4.9,5.2,6.1,4.4,4.6,4.8,3.6,4.0,4.0,1025.0,1024.9,1024.5,1024.0,1025.4,1024.4,1024.1,1024.9,1024.2,1024.2,3.5,3.9,2.1,2.3,4.4,2.3,2.1,6.8,3.1,3.1,95.9,96.8,96.1,93.5,99.0,96.4,95.8,93.0,95.0,95.1,-0.6946583704589973,-0.6560590289905073,-0.9396926207859083,-0.43837114678907774,-0.6946583704589974,-0.9659258262890683,-0.9659258262890682,-0.8571673007021122,-0.6018150231520484,-0.5591929034707467,-0.7193398003386512,-0.754709580222772,0.3420201433256689,-0.8987940462991668,0.7193398003386511,-0.2588190451025208,0.258819045102521,0.5150380749100544,0.7986355100472927,0.8290375725550417,1.8,1.9,1.0,1.1,2.2,0.8,0.9,4.7,1.7,1.7
2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,2016-01-01 15:00:00+00:00,4.9,4.6,3.7,4.7,4.6,3.7,3.4,3.9,3.4,3.4,1025.0,1024.9,1024.4,1024.1,1025.9,1024.4,1024.3,1025.4,1024.3,1024.3,2.4,2.9,2.8,3.1,4.3,2.2,2.4,6.8,3.1,3.6,96.5,97.4,98.4,96.6,97.5,97.4,96.5,93.0,95.5,95.5,-0.7193398003386511,-0.46947156278589075,-0.1908089953765448,-0.08715574274765824,-0.7880107536067219,-0.8660254037844387,-0.7193398003386513,-0.9135454576426008,-0.49999999999999983,-0.4383711467890775,-0.6946583704589974,-0.882947592858927,0.981627183447664,0.9961946980917455,0.6156614753256584,0.49999999999999994,0.6946583704589971,0.40673664307580043,0.8660254037844387,0.8987940462991669,1.1,1.0,1.4,1.7,1.7,0.9,1.1,4.2,1.4,1.4
2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,2016-01-01 16:00:00+00:00,4.7,4.3,2.6,3.0,4.5,2.5,1.7,4.0,2.9,3.0,1024.9,1024.9,1024.5,1024.2,1026.1,1024.6,1024.3,1025.5,1024.5,1024.5,2.8,2.9,2.4,2.5,3.1,2.6,2.6,6.9,3.4,3.6,96.9,97.8,99.4,97.9,96.7,98.0,97.1,93.0,96.8,96.8,-0.9781476007338057,-0.9986295347545738,-0.5591929034707467,-0.35836794954530027,-0.754709580222772,-0.40673664307580026,-0.5299192642332048,-0.882947592858927,-0.27563735581699905,-0.20791169081775934,0.20791169081775931,0.05233595624294381,0.8290375725550417,0.9335804264972017,0.6560590289905073,0.9135454576426009,0.8480480961564261,0.4694715627858907,0.9612616959383189,0.9781476007338057,1.3,0.8,1.2,1.3,1.2,0.9,0.8,4.1,1.9,1.8
2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,2016-01-01 17:00:00+00:00,4.4,3.8,1.8,2.0,4.3,1.9,0.7,4.5,2.6,2.8,1025.1,1025.1,1024.5,1024.2,1025.9,1024.7,1024.3,1025.4,1024.6,1024.6,3.9,4.2,2.6,2.2,6.8,3.0,3.2,6.9,3.4,3.5,97.4,97.9,99.5,98.5,97.7,98.5,97.9,92.2,97.6,97.6,-0.6018150231520484,-0.3420201433256687,-0.4694715627858909,-0.27563735581699905,-0.20791169081775934,-0.5591929034707467,-0.587785252292473,-0.898794046299167,-0.37460659341591207,-0.35836794954530027,0.7986355100472927,0.9396926207859084,0.8829475928589269,0.9612616959383189,0.9781476007338057,0.8290375725550417,0.8090169943749475,0.4383711467890773,0.9271838545667874,0.9335804264972017,1.8,1.8,1.5,1.1,3.8,1.3,1.3,4.2,2.2,2.1
2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,2016-01-01 18:00:00+00:00,4.2,3.7,1.4,1.4,3.9,2.2,0.9,4.9,2.9,3.1,1025.1,1025.1,1024.5,1024.0,1026.1,1024.8,1024.4,1025.5,1024.7,1024.7,4.8,4.7,3.9,2.8,7.0,4.3,4.2,7.2,5.0,4.7,98.1,98.5,99.6,98.8,98.5,99.0,98.2,90.5,97.6,97.7,-0.6427876096865394,-0.6156614753256583,-0.35836794954530027,-0.27563735581699905,-0.29237170472273666,-0.5299192642332048,-0.5591929034707467,-0.8290375725550416,-0.49999999999999983,-0.49999999999999983,0.766044443118978,0.788010753606722,0.9335804264972017,0.9612616959383189,0.9563047559630355,0.8480480961564261,0.8290375725550417,0.5591929034707469,0.8660254037844387,0.8660254037844387,2.2,1.5,1.9,1.1,3.7,1.8,1.9,5.0,2.5,2.4
2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,2016-01-01 19:00:00+00:00,4.2,3.8,1.6,1.3,3.4,2.8,1.4,4.9,3.2,3.4,1025.0,1025.0,1024.4,1023.7,1026.5,1024.7,1024.4,1025.9,1024.9,1024.9,5.0,4.9,5.1,4.5,8.5,4.5,4.5,8.2,5.9,5.6,98.5,98.8,99.7,99.1,98.1,99.1,98.6,88.5,97.6,97.7,-0.6018150231520484,-0.5446390350150272,-0.37460659341591207,-0.32556815445715664,-0.29237170472273666,-0.5299192642332048,-0.5150380749100543,-0.743144825477394,-0.45399049973954675,-0.45399049973954675,0.7986355100472927,0.838670567945424,0.9271838545667874,0.9455185755993168,0.9563047559630355,0.8480480961564261,0.8571673007021123,0.6691306063588585,0.8910065241883679,0.8910065241883679,2.5,1.6,2.5,2.2,4.3,2.5,2.2,4.8,3.1,2.9
2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,2016-01-01 20:00:00+00:00,4.3,4.2,2.0,1.2,2.9,3.2,2.1,4.5,3.7,3.8,1025.1,1025.0,1024.5,1023.8,1026.9,1024.8,1024.6,1026.5,1025.0,1025.0,6.2,6.2,6.6,5.7,8.7,5.1,5.3,8.2,6.0,6.4,98.8,98.9,99.7,99.2,96.4,99.3,98.8,88.1,97.8,97.9,-0.587785252292473,-0.6819983600624984,-0.42261826174069933,-0.4694715627858909,-0.27563735581699905,-0.5446390350150272,-0.5735764363510462,-0.6156614753256583,-0.5446390350150272,-0.5299192642332048,0.8090169943749475,0.7313537016191706,0.90630778703665,0.8829475928589269,0.9612616959383189,0.838670567945424,0.8191520442889917,0.788010753606722,0.838670567945424,0.8480480961564261,3.1,2.3,3.2,3.1,4.3,2.5,2.7,4.7,3.5,3.7
2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,2016-01-01 21:00:00+00:00,4.2,4.2,2.7,1.4,2.7,3.7,3.1,3.7,3.9,4.0,1025.0,1025.0,1024.3,1023.8,1027.0,1024.8,1024.6,1026.6,1025.3,1025.3,7.9,7.6,6.3,8.5,8.7,6.0,5.9,10.0,7.6,7.7,98.9,98.9,99.7,99.5,91.5,99.3,98.9,87.2,98.4,98.4,-0.5735764363510462,-0.45399049973954675,-0.37460659341591207,-0.4383711467890775,-0.25881904510252085,-0.49999999999999983,-0.6156614753256583,-0.5591929034707467,-0.5446390350150272,-0.5735764363510462,0.8191520442889917,0.8910065241883679,0.9271838545667874,0.8987940462991669,0.9659258262890683,0.8660254037844387,0.788010753606722,0.8290375725550417,0.838670567945424,0.8191520442889917,4.5,3.6,3.4,4.4,4.9,3.1,3.1,5.5,4.2,4.3
2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,2016-01-01 22:00:00+00:00,3.8,4.1,3.3,2.1,2.3,3.8,3.7,3.1,3.8,3.8,1024.8,1024.9,1024.2,1023.8,1027.0,1024.9,1024.6,1027.1,1025.4,1025.5,8.9,8.5,5.8,8.5,9.5,6.5,5.4,10.3,8.6,8.6,98.4,98.6,99.8,99.7,87.1,99.3,98.9,84.4,98.4,98.3,-0.45399049973954675,-0.45399049973954675,-0.3420201433256687,-0.4383711467890775,-0.24192189559966779,-0.5150380749100543,-0.5735764363510462,-0.5591929034707467,-0.45399049973954675,-0.484809620246337,0.8910065241883679,0.8910065241883679,0.9396926207859084,0.8987940462991669,0.9702957262759965,0.8571673007021123,0.8191520442889917,0.8290375725550417,0.8910065241883679,0.8746197071393959,5.4,4.1,3.4,4.5,5.4,3.4,2.9,5.7,4.9,4.9
